,PRCP,TAVG,TMAX,TMIN,ANOMALY,SEASON_Autumn,SEASON_Spring,SEASON_Summer,SEASON_Winter
0,-0.03888540009243002,-1.003900467875655,-1.1254015504763848,-0.8113913567192015,0.0,0.0,0.0,0.0,1.0
1,-0.3156245613341821,-1.003900467875655,-1.1254015504763848,-0.8113913567192015,0.0,0.0,0.0,0.0,1.0
2,-0.3794874446976634,-0.9197330583832815,-0.9627219732023722,-0.7105638001178494,0.0,0.0,0.0,0.0,1.0
3,-0.3794874446976634,-1.2283468931886505,-1.091153218418698,-1.1138740265232578,0.0,0.0,0.0,0.0,1.0
4,-0.3794874446976634,-1.508904924829895,-1.4764469540676755,-1.3760256736867733,0.0,0.0,0.0,0.0,1.0
5,-0.3794874446976634,-1.6304800718744343,-1.5535057011974707,-1.5675980312293425,0.0,0.0,0.0,0.0,1.0
6,-0.3794874446976634,-1.2283468931886505,-1.1767740485629152,-1.204618827464475,0.0,0.0,0.0,0.0,1.0
7,-0.3794874446976634,-1.0600120742039036,-1.1767740485629152,-0.8517223793597424,0.0,0.0,0.0,0.0,1.0
8,-0.3794874446976634,-1.16288335247236,-1.2538327956927104,-1.073543003882717,0.0,0.0,0.0,0.0,1.0
9,-0.3794874446976634,-1.275106565128858,-1.3394536258369278,-1.1138740265232578,0.0,0.0,0.0,0.0,1.0
10,-0.3794874446976634,-1.2844584995168993,-1.3394536258369278,-1.0937085152029875,0.0,0.0,0.0,0.0,1.0
11,-0.3794874446976634,-1.1909391556364846,-1.091153218418698,-1.073543003882717,0.0,0.0,0.0,0.0,1.0
12,-0.3794874446976634,-1.0880678773680283,-1.082591135404276,-0.9727154472813649,0.0,0.0,0.0,0.0,1.0
13,-0.3794874446976634,-1.0226043366517377,-1.082591135404276,-0.8113913567192015,0.0,0.0,0.0,0.0,1.0
14,-0.3794874446976634,-1.0880678773680283,-1.1339636334908065,-0.8920534020002833,0.0,0.0,0.0,0.0,1.0
15,-0.3794874446976634,-1.2189949588006088,-1.1938982145917585,-1.0836257595428525,0.0,0.0,0.0,0.0,1.0
16,0.2165661333614949,-1.181587221248443,-1.1767740485629152,-0.9928809586016354,0.0,0.0,0.0,0.0,1.0
17,2.111165006478105,-1.2096430244125673,-1.2367086296638672,-1.0836257595428525,0.0,0.0,0.0,0.0,1.0
18,0.49330529460324696,-1.0413082054278209,-1.1339636334908065,-1.0836257595428525,0.0,0.0,0.0,0.0,1.0
19,-0.3156245613341821,-1.0319562710397792,-1.1425257165052283,-0.831556868039472,0.0,0.0,0.0,0.0,1.0
20,-0.273049305758528,-1.2189949588006088,-1.185336131577337,-1.1441222935036637,0.0,0.0,0.0,0.0,1.0
21,0.748756828057172,-1.4808491216657704,-1.1339636334908065,-2.001156524615157,0.0,0.0,0.0,0.0,1.0
22,-0.3794874446976634,-1.2844584995168993,-1.15108779951965,-1.8196669227327227,1.0,0.0,0.0,0.0,1.0
23,0.9403454781476158,-1.9297419722917617,-1.6904990294282183,-2.031404791595562,0.0,0.0,0.0,0.0,1.0
24,0.45073003902759284,-1.7801110220830978,-1.4935711200965187,-1.9104117236739397,1.0,0.0,0.0,0.0,1.0
25,-0.3794874446976634,-1.2657546307408163,-1.0055323882744809,-1.5776807868894778,1.0,0.0,0.0,0.0,1.0
26,-0.3156245613341821,-2.191596135156923,-1.8703027727310744,-2.485128796301647,0.0,0.0,0.0,0.0,1.0
27,-0.12403591124373839,-1.7988148908591808,-1.6391265313416878,-1.829749678392858,1.0,0.0,0.0,0.0,1.0
28,-0.29433693354635504,-1.2844584995168993,-1.15108779951965,-1.829749678392858,0.0,0.0,0.0,0.0,1.0
29,-0.14532353903156545,-0.9945485334876134,-1.0483428033465894,-0.8013086010590663,0.0,0.0,0.0,0.0,1.0
30,0.0036898554832241366,-0.9384369271593644,-1.0483428033465894,-0.7307293114381198,0.0,0.0,0.0,0.0,1.0
31,0.23785376114932202,-0.8823253208311155,-0.9541598901879503,-0.7408120670982551,0.0,0.0,0.0,0.0,1.0
32,-0.16661116681939253,-0.9384369271593644,-0.8856632260725766,-0.7811430897387959,0.0,0.0,0.0,0.0,1.0
33,-0.3794874446976634,-1.144179483696277,-1.0055323882744809,-1.21470158312461,0.0,0.0,0.0,0.0,1.0
34,-0.23047405018287379,-0.8262137145028666,-0.8856632260725766,-0.7508948227583903,0.0,0.0,0.0,0.0,1.0
35,-0.3794874446976634,-0.9103811239952401,-0.8000423959283595,-0.8416396236996072,0.0,0.0,0.0,0.0,1.0
36,0.36557952787628456,-1.2938104339049408,-1.1596498825340718,-1.456687718967855,0.0,0.0,0.0,0.0,1.0
37,-0.3794874446976634,-0.947788861547406,-0.8685390600437332,-0.8718878906800128,0.0,0.0,0.0,0.0,1.0
38,0.0036898554832241366,-1.2096430244125673,-1.0654669693754328,-1.345777406706368,0.0,0.0,0.0,0.0,1.0
39,0.45073003902759284,-0.947788861547406,-1.0055323882744809,-0.8013086010590663,0.0,0.0,0.0,0.0,1.0
40,-0.3156245613341821,-0.8262137145028666,-0.782918229899516,-0.7307293114381198,0.0,0.0,0.0,0.0,1.0
41,-0.3794874446976634,-0.8075098457267837,-0.8257286449716246,-0.6601500218171733,0.0,0.0,0.0,0.0,1.0
42,-0.3794874446976634,-0.7046385674583274,-0.5774282375533948,-0.6198189991766325,0.0,0.0,0.0,0.0,1.0
43,-0.3794874446976634,-0.9197330583832815,-0.7572319808562509,-0.8618051350198775,0.0,0.0,0.0,0.0,1.0
44,-0.3794874446976634,-0.9384369271593644,-0.9627219732023722,-0.7912258453989311,0.0,0.0,0.0,0.0,1.0
45,-0.3794874446976634,-0.9571407959354474,-1.082591135404276,-0.7408120670982551,0.0,0.0,0.0,0.0,1.0
46,0.0675527388467054,-0.929084992771323,-0.8599769770293114,-0.8819706463401481,0.0,0.0,0.0,0.0,1.0
47,-0.3794874446976634,-0.8355656488909081,-0.8942253090869984,-0.6803155331374438,0.0,0.0,0.0,0.0,1.0
48,-0.3794874446976634,-0.9010291896071986,-0.6801732337264553,-0.9021361576604184,0.0,0.0,0.0,0.0,1.0
49,-0.3794874446976634,-0.6204711579659541,-0.4746832413803341,-0.5391569538955509,0.0,0.0,0.0,0.0,1.0
50,-0.3156245613341821,-0.6204711579659541,-0.48324532439475576,-0.549239709555686,0.0,0.0,0.0,0.0,1.0
51,-0.29433693354635504,-0.7420463050104933,-0.6459249016687685,-0.6500672661570381,0.0,0.0,0.0,0.0,1.0
52,0.6210310613302096,-0.7326943706224518,-0.6116765696110816,-0.6803155331374438,0.0,0.0,0.0,0.0,1.0
53,-0.3794874446976634,-0.8355656488909081,-0.7058594827697207,-0.6803155331374438,0.0,0.0,0.0,0.0,1.0
54,-0.3794874446976634,-1.144179483696277,-1.0483428033465894,-1.0432947369023116,0.0,0.0,0.0,0.0,1.0
55,-0.3794874446976634,-1.237698827576692,-1.091153218418698,-1.305446384065827,0.0,0.0,0.0,0.0,1.0
56,-0.23047405018287379,-1.237698827576692,-1.091153218418698,-1.355860162366503,0.0,0.0,0.0,0.0,1.0
57,-0.3794874446976634,-0.9571407959354474,-0.8942253090869984,-0.8819706463401481,0.0,0.0,0.0,0.0,1.0
58,-0.2091864223950467,-1.1348275493082356,-1.0740290523898544,-1.1037912708631228,0.0,0.0,0.0,0.0,1.0
59,-0.3794874446976634,-1.2470507619647333,-1.1938982145917585,-1.3256118953860974,0.0,0.0,0.0,0.0,1.0
60,-0.3794874446976634,-1.1161236805321526,-1.0140944712889024,-1.063460248222582,0.0,0.0,1.0,0.0,0.0
61,-0.3794874446976634,-1.0693640085919451,-0.9027873921014201,-0.9525499359610945,1.0,0.0,1.0,0.0,0.0
62,-0.3794874446976634,-0.8075098457267837,-0.3462519961640083,-0.9827982029415002,0.0,0.0,1.0,0.0,0.0
63,-0.3794874446976634,-0.7420463050104933,-0.48324532439475576,-0.7811430897387959,0.0,0.0,1.0,0.0,0.0
64,-0.10274828345591128,-0.5643595516377051,-0.31200366410632135,-0.5391569538955509,0.0,0.0,1.0,0.0,0.0
65,4.261215413048641,-0.6017672891898711,-0.3805003282216952,-0.5089086869151451,0.0,0.0,1.0,0.0,0.0
66,-0.08146065566808422,-0.8168617801148252,-0.7743561468850942,-0.7811430897387959,0.0,0.0,1.0,0.0,0.0
67,-0.06017302788025712,-1.0600120742039036,-0.9113494751158417,-1.174370560484069,0.0,0.0,1.0,0.0,0.0
68,0.1527032499980137,-0.8075098457267837,-0.842852811000468,-0.6803155331374438,0.0,0.0,1.0,0.0,0.0
69,5.602335963681747,-0.6111192235779126,-0.6459249016687685,-0.408081130313793,0.0,0.0,1.0,0.0,0.0
70,-0.273049305758528,-0.5550076172496636,-0.6031144865966599,-0.3677501076732522,0.0,0.0,1.0,0.0,0.0
71,-0.12403591124373839,-0.9945485334876134,-0.8257286449716246,-1.0029637142617707,0.0,0.0,1.0,0.0,0.0
72,3.260696907020768,-0.8729733864430741,-0.782918229899516,-0.7609775784185254,0.0,0.0,1.0,0.0,0.0
73,-0.3794874446976634,-0.9945485334876134,-1.091153218418698,-0.8416396236996072,0.0,0.0,1.0,0.0,0.0
74,-0.3794874446976634,-1.2938104339049408,-1.056904886361011,-1.4264394519874495,0.0,0.0,1.0,0.0,0.0
75,-0.3794874446976634,-0.9571407959354474,-0.7657940638706726,-0.9223016689806889,0.0,0.0,1.0,0.0,0.0
76,0.7700444558449993,-0.7326943706224518,-0.3805003282216952,-0.831556868039472,0.0,0.0,1.0,0.0,0.0
77,0.17399087778584083,-0.8075098457267837,-0.4661211583659124,-0.7004810444577142,0.0,0.0,1.0,0.0,0.0
78,0.17399087778584083,-0.7513982393985348,-0.6459249016687685,-0.6803155331374438,0.0,0.0,1.0,0.0,0.0
79,0.6423186891180366,-0.7046385674583274,-0.6459249016687685,-0.5290741982354156,0.0,0.0,1.0,0.0,0.0
80,-0.3794874446976634,-0.7888059769507008,-0.8000423959283595,-0.7307293114381198,0.0,0.0,1.0,0.0,0.0
81,-0.3794874446976634,-0.7420463050104933,-0.568866154538973,-0.7206465557779846,0.0,0.0,1.0,0.0,0.0
82,-0.3794874446976634,-0.6952866330702859,-0.4746832413803341,-0.639984510496903,0.0,0.0,1.0,0.0,0.0
83,-0.3794874446976634,-0.7139905018463689,-0.6031144865966599,-0.7408120670982551,0.0,0.0,1.0,0.0,0.0
84,-0.25176167797070087,-0.5830634204137881,-0.568866154538973,-0.39799837465365784,0.0,0.0,1.0,0.0,0.0
85,-0.3794874446976634,-0.6204711579659541,-0.5003694904235994,-0.6601500218171733,0.0,0.0,1.0,0.0,0.0
86,-0.29433693354635504,-0.6298230923539956,-0.4918074074091776,-0.6299017548367677,0.0,0.0,1.0,0.0,0.0
87,-0.3794874446976634,-0.4614882733692488,-0.3462519961640083,-0.3475845963529818,0.0,0.0,1.0,0.0,0.0
88,-0.10274828345591128,-0.3118573231605851,-0.1578861698467305,-0.20642601711108877,0.0,0.0,1.0,0.0,0.0
89,-0.3794874446976634,-0.22768991366821176,-0.1321999208034653,-0.10559846050973663,0.0,0.0,1.0,0.0,0.0
90,-0.3794874446976634,-0.6017672891898711,-0.4918074074091776,-0.42824664163406345,0.0,0.0,1.0,0.0,0.0
91,-0.3794874446976634,-0.4427844045931659,-0.14076200381788698,-0.3475845963529818,0.0,0.0,1.0,0.0,0.0
92,-0.3794874446976634,-0.2838015199964607,-0.30344158109189967,-0.1560122388104127,1.0,0.0,1.0,0.0,0.0
93,-0.3156245613341821,-0.05935509468346518,0.36440089403299436,-0.24675703975162966,0.0,0.0,1.0,0.0,0.0
94,-0.3794874446976634,0.1276835930773645,0.287342146903199,0.27754625457540133,0.0,0.0,1.0,0.0,0.0
95,-0.3794874446976634,-0.03129929151934066,0.1589109016868732,-0.004770903908384504,0.0,0.0,1.0,0.0,0.0
96,-0.14532353903156545,0.2960184120621112,0.40721130910510295,0.3380427885362128,0.0,0.0,1.0,0.0,0.0
97,-0.29433693354635504,0.4550012966588164,0.4243354751339463,0.4086220781571592,0.0,0.0,1.0,0.0,0.0
98,1.1106465004502324,0.19314713379365495,0.4928321392493201,0.12630491967337315,1.0,0.0,1.0,0.0,0.0
99,0.5358805501789011,-0.25574571683233627,0.004793407427282185,-0.1560122388104127,0.0,0.0,1.0,0.0,0.0
100,1.0680712448745782,-0.367968929488834,-0.3805003282216952,-0.24675703975162966,0.0,0.0,1.0,0.0,0.0
101,0.9190578503597886,-0.16222637295192144,-0.30344158109189967,0.08597389703283245,0.0,0.0,1.0,0.0,0.0
102,-0.3794874446976634,-0.13417056978779693,-0.046579090659248104,0.11622216401323798,0.0,0.0,1.0,0.0,0.0
103,-0.3794874446976634,-0.15287443856388,-0.09795158874577839,-0.1862605057908184,0.0,0.0,1.0,0.0,0.0
104,-0.3794874446976634,-0.04065122590738211,0.1845971507301384,-0.1560122388104127,1.0,0.0,1.0,0.0,0.0
105,-0.3794874446976634,0.426945493494692,0.6212633844656459,0.30779452155580705,0.0,0.0,1.0,0.0,0.0
106,-0.3794874446976634,0.38953775594252604,0.4928321392493201,0.4086220781571592,0.0,0.0,1.0,0.0,0.0
107,-0.3794874446976634,0.32407421522623575,0.3900871430762596,0.38845656683688884,0.0,0.0,1.0,0.0,0.0
108,-0.3794874446976634,0.31472228083819415,0.3729629770474162,0.24729798759499583,0.0,0.0,1.0,0.0,0.0
109,-0.3794874446976634,0.5485206405392312,0.681197965566598,0.41870483381729434,0.0,0.0,1.0,0.0,0.0
110,-0.3794874446976634,0.6607438531957289,0.7325704636531284,0.6405254583402692,0.0,0.0,1.0,0.0,0.0
111,0.42944241123976573,0.7075035251359363,0.715446297624285,0.832097815882838,0.0,0.0,1.0,0.0,0.0
112,-0.3156245613341821,0.5672245093153141,0.5784529693935373,0.7211875036213508,0.0,0.0,1.0,0.0,0.0
113,-0.3794874446976634,0.32407421522623575,0.287342146903199,0.48928412343824096,0.0,0.0,1.0,0.0,0.0
114,-0.3794874446976634,0.23055487134582092,0.1845971507301384,0.42878758947742956,0.0,0.0,1.0,0.0,0.0
115,-0.3794874446976634,0.36148195277840156,0.43289755814836817,0.41870483381729434,0.0,0.0,1.0,0.0,0.0
116,2.8775196068398805,0.5859283780913973,0.681197965566598,0.5901116800395931,0.0,0.0,1.0,0.0,0.0
117,-0.3794874446976634,0.4924090342109825,0.6383875504944894,0.5296151460787817,0.0,0.0,1.0,0.0,0.0
118,-0.3794874446976634,0.6887996563598534,0.8267533768117674,0.5094496347585113,0.0,0.0,1.0,0.0,0.0
119,-0.3794874446976634,0.9132460816728492,1.0664917012155752,0.8119323045625677,0.0,0.0,1.0,0.0,0.0
120,-0.3794874446976634,0.8290786721804757,0.9466225390136713,0.8220150602227029,0.0,0.0,1.0,0.0,0.0
121,-0.3794874446976634,0.5204648373751066,0.6726358825521763,0.37837381117675345,0.0,0.0,1.0,0.0,0.0
122,-0.3794874446976634,0.43629742788273346,0.36440089403299436,0.6506082140004044,0.0,0.0,1.0,0.0,0.0
123,-0.3794874446976634,-0.021947357131299212,0.12466256962918629,-0.12576397183000707,0.0,0.0,1.0,0.0,0.0
124,-0.3794874446976634,-0.25574571683233627,-0.08082742271693501,-0.42824664163406345,0.0,0.0,1.0,0.0,0.0
125,-0.3794874446976634,-0.06870702907150662,0.09897632058592107,-0.2669225510719001,0.0,0.0,1.0,0.0,0.0
126,-0.3794874446976634,0.1276835930773645,0.3215904789608858,-0.08543294918946628,0.0,0.0,1.0,0.0,0.0
127,0.6210310613302096,0.21185100256973785,0.2702179808743556,0.24729798759499583,0.0,0.0,1.0,0.0,0.0
128,-0.3794874446976634,0.25861067450994524,0.27878006388877713,0.3582082998564831,0.0,0.0,1.0,0.0,0.0
129,-0.3794874446976634,-0.04065122590738211,-0.0037686755871395045,-0.1156812161698719,1.0,0.0,1.0,0.0,0.0
130,-0.16661116681939253,0.19314713379365495,0.5442046373358506,-0.004770903908384504,0.0,0.0,1.0,0.0,0.0
131,-0.3794874446976634,0.3988896903305675,0.4671458902060549,0.3682910555166183,0.0,0.0,1.0,0.0,0.0
132,0.5358805501789011,0.43629742788273346,0.501394222263742,0.4792013677781056,0.0,0.0,1.0,0.0,0.0
133,-0.2091864223950467,0.38953775594252604,0.27878006388877713,0.5800289243794577,0.0,0.0,1.0,0.0,0.0
134,-0.3794874446976634,-0.10611476662367259,0.21884548278782517,-0.2971708180523057,0.0,0.0,1.0,0.0,0.0
135,-0.3794874446976634,-0.07805896345954808,0.15034881867245137,-0.3072535737124409,0.0,0.0,1.0,0.0,0.0
136,-0.3794874446976634,0.26796260889798673,0.2530938148455119,0.2977117658956719,0.0,0.0,1.0,0.0,0.0
137,-0.10274828345591128,0.2960184120621112,0.3729629770474162,0.19688420929431974,0.0,0.0,1.0,0.0,0.0
138,-0.3794874446976634,0.14638746185344753,0.23596964881666854,0.1363876753335085,0.0,0.0,1.0,0.0,0.0
139,0.17399087778584083,0.26796260889798673,0.287342146903199,0.3279600328760774,0.0,0.0,1.0,0.0,0.0
140,1.7918505896606989,0.31472228083819415,0.4671458902060549,0.3380427885362128,0.0,0.0,1.0,0.0,0.0
141,-0.3794874446976634,0.08092392113715706,0.15034881867245137,0.2271324762747253,1.0,0.0,1.0,0.0,0.0
142,-0.3794874446976634,0.464353231046858,0.6041392184368025,0.5296151460787817,0.0,0.0,1.0,0.0,0.0
143,-0.3794874446976634,0.6233361156435631,0.4928321392493201,0.832097815882838,0.0,0.0,1.0,0.0,0.0
144,-0.3794874446976634,0.6233361156435631,0.5784529693935373,0.7211875036213508,0.0,0.0,1.0,0.0,0.0
145,-0.3794874446976634,0.772967065852227,0.9808708710713581,0.7413530149416213,0.0,0.0,1.0,0.0,0.0
146,-0.3794874446976634,1.0815809006575956,1.2377333615040096,1.0035046621051367,0.0,0.0,1.0,0.0,0.0
147,-0.3794874446976634,1.0441731631054298,1.1692366973886361,0.9732563951247313,0.0,0.0,1.0,0.0,0.0
148,-0.3794874446976634,1.0909328350456373,1.1521125313597924,1.0337529290855423,0.0,0.0,1.0,0.0,0.0
149,-0.3794874446976634,1.1376925069858446,1.1949229464319011,1.013587417765272,0.0,0.0,1.0,0.0,0.0
150,0.2591413889371491,1.2218599164782178,1.3490404406914922,1.0337529290855423,0.0,0.0,1.0,0.0,0.0
151,-0.3794874446976634,1.1938041133140938,1.2462954445184315,1.295904576249058,0.0,0.0,1.0,0.0,0.0
152,-0.3794874446976634,1.1189886382097618,1.2034850294463229,1.2253252866281115,0.0,0.0,0.0,1.0,0.0
153,-0.3794874446976634,0.9974134911652224,0.9466225390136713,1.0740839517260834,0.0,0.0,0.0,1.0,0.0
154,-0.3794874446976634,1.0161173599413054,0.8866879579127194,1.2253252866281115,1.0,0.0,0.0,1.0,0.0
155,-0.3794874446976634,1.2125079820901765,1.417537104806866,1.1345804856868944,0.0,0.0,0.0,1.0,0.0
156,-0.3794874446976634,1.3808428010749234,1.6144650141385652,1.3664838658700045,0.0,0.0,0.0,1.0,0.0
157,-0.3794874446976634,1.4088986042390474,1.4260991878212879,1.4370631554909508,0.0,0.0,0.0,1.0,0.0
158,-0.3794874446976634,1.3901947354629647,1.4603475198789746,1.39673213285041,0.0,0.0,0.0,1.0,0.0
159,-0.3794874446976634,1.595937291999877,1.7172100103116261,1.5580562234125732,0.0,0.0,0.0,1.0,0.0
160,-0.3794874446976634,1.3527869979107987,1.6144650141385652,1.3261528432294638,1.0,0.0,0.0,1.0,0.0
161,-0.3794874446976634,0.9974134911652224,1.0322433691578885,0.8724288385233792,0.0,0.0,0.0,1.0,0.0
162,-0.3794874446976634,0.7355593283000609,0.8353154598261889,0.6405254583402692,0.0,0.0,0.0,1.0,0.0
163,-0.3794874446976634,0.7636151314641854,0.8438775428406108,0.6707737253206747,0.0,0.0,0.0,1.0,0.0
164,-0.3794874446976634,0.7636151314641854,1.0750537842299972,0.5800289243794577,0.0,0.0,0.0,1.0,0.0
165,-0.3794874446976634,1.0815809006575956,1.3062300256193835,1.013587417765272,0.0,0.0,0.0,1.0,0.0
166,-0.3794874446976634,1.0254692943293469,1.28910585959054,0.8623460828632438,0.0,0.0,0.0,1.0,0.0
167,-0.3794874446976634,1.0722289662695543,1.0750537842299972,1.0035046621051367,0.0,0.0,0.0,1.0,0.0
168,-0.16661116681939253,1.1938041133140938,1.0065571201146233,1.426980399830816,0.0,0.0,0.0,1.0,0.0
169,0.17399087778584083,1.0441731631054298,0.9038121239415627,1.1345804856868944,0.0,0.0,0.0,1.0,0.0
170,2.111165006478105,0.464353231046858,0.4842700562348986,0.5901116800395931,0.0,0.0,0.0,1.0,0.0
171,1.7067000785093907,0.5111129029870654,0.5099563052781635,0.4993668790983761,0.0,0.0,0.0,1.0,0.0
172,2.7072185845372636,0.4924090342109825,0.5185183882925853,0.5195323904186465,0.0,0.0,0.0,1.0,0.0
173,7.837536881403591,0.2960184120621112,0.4928321392493201,0.38845656683688884,0.0,0.0,0.0,1.0,0.0
174,-0.3794874446976634,0.32407421522623575,0.27878006388877713,0.4388703451375649,0.0,0.0,0.0,1.0,0.0
175,0.748756828057172,0.4924090342109825,0.6469496335089111,0.6001944356997283,0.0,0.0,0.0,1.0,0.0
176,-0.3794874446976634,0.642039984419646,0.775380878725237,0.6304427026801338,0.0,0.0,0.0,1.0,0.0
177,-0.3794874446976634,0.8290786721804757,0.9808708710713581,0.8119323045625677,0.0,0.0,0.0,1.0,0.0
